dsp_id	title	artists	isrc	usages	revenue
QRfIpiyHAjKBShzjjIkgITMneiccok	free both	Charles Bond	GAKQC8960451	5130	904016758795164.0
RdDSyiGKXFumxSOIWufFCwsMrsjrSH	charge street lose real	Madison Tucker|Kristin Schmidt|Kayla Lee|Elizabeth Stevens|Samuel Hopkins	ZANWV1935499	491829	8.9314246751676
OvtFoRmwUuQuMlvDywtzkaBbQaAMLV	party machine yet	Jacob Hayes	SAPHQ2870665	168575	23110.1160559
umXDMEgilUOXkxCRtFwXzAAXGISrKa	onto author	Sheryl Rodriguez	AOQGN2688952	851043	170954944595.0
SFTmPrAnBClWDVwqWirINWuaHrctWN	firm computer prevent	Courtney Glass	KHWSC6834027	53905	39.1667367
REDnYiBDPNptVRKiBNlRjwttIBClSj	perform your force	Mark Miller	MZNLH7936218	876779	38223941659.2
ISExNlOfilqGXXXqYGxGeygGpklMef	however cut	Paul Stokes	ECIKU3467802	312013	7.65268621017073
lSSZjkOvxJXdZImHSsEwdJTbSKrGsu	you bring hospital	Stacey Lee|Mia Brown	MZFFV6763811	469754	7.8
DYAqwpapVqGhTCBEqqVdPjIidKAcOr	human water home blue	Jordan Hunter|Anita Carter|Barbara Bishop|Angela Love|John Meyer	TNXXQ9286861	542542	213296690.21
pWMfPqSYOLyPnnNIVtaledvYVeXGhD	nearly matter good	Sarah Nelson|Justin Dennis|Taylor Weaver|Kimberly Walker	PEOCT4521159	238982	7435.347
FmNOuzOiQlFZflKXwZRhggJOOQrrhJ	strong remain serve	Donald Jones|Lisa Roberts	ETISE7742097	26130	74303317454.7
JILCVjCvQfqvWkcVGXXzNPTqgMipCD	thank meet	Christine Swanson|Joseph Aguilar|Dr. Nicholas Washington	DMMAB0200190	402783	43793984008078.8
InTKbhboGgRiwslZSjtRKIuHHgxyYq	available guy rather	Angela Lawson|Jeffrey Pittman	IQSDO5465193	188494	5.6535727262
GnBGVUZbVRgEQFFtdnGjjNhSwYZgWc	standard fill may experience	Jacqueline Allison|Dustin Crawford|John Wiley|Jose Hudson|Samuel Williams	LIHQD0651732	234792	8145423420.0
FpZcNJdzYIRkbZJjUHGzlsxQPbqOXY	organization money	Scott Collins|Joseph Gonzalez|Dana Powell|Elizabeth Hodges|Michelle Michael	SLZDS2297019	765835	726647.3
pinCUfwvCdqxpRptJyhqxnPmDgPkip	region opportunity cause	Darren David|Dustin Long	CIUCJ0200218	668939	47296674.798
QAgFRRERjsSUaBkQaejqmEocecKICj	daughter up	Raymond Whitehead|James Cooper|Timothy Tucker|Terri Moore	TRVQF9370841	917771	523.37
epmGWQFLctqKXVjwpnNPvbzdVePnmR	available detail real	Christine Flowers|Albert Hayes|Kelsey Trujillo|Kent Prince|Pamela Brooks	MHFJP2067132	23790	682.1
KYuGzgnGyJYGDvPXQKpRjZvXpTHkSa	side nature under	Sean Keller|Tyler Shaw|Katherine Morgan|Cameron Martinez	ILMMI0272973	388032	6.0
wltcVczAOdSsbGusqwIsTNQoQQCATW	though begin nation country	Angel Price|Diane Rodriguez|Crystal Walker|Loretta Vincent|Kathy Mcpherson	AZLRU8720328	940598	1992639.73715
hPIRZNNdLAzUFqrznTwcoQqdOlPSeY	instead religious technology these		BGZEO4757899	905836	9306955.0
rJjENJYoNusCabRtgjKwPtDkfGupIZ	make piece hold director	Nancy Wilson	BGYGU2152363	707992	897.5312183
jtptTndKUrksCLehVSwFtNxdtiUiXy	than choose peace		OMHIU0391110	856365	285272522466132.0
waGbWVPIXybzCQHccaCOLNXxOsWcdo	low trouble	Robert Rogers|John Miller|Amanda Mills	BSZFL2132370	703821	3.0
EqNwGcMuxTsExZFWcpKPnewnJROgbh	billion action baby those	Michele Kent	PGFVJ7644849	712109	533567219.8385
hBmrntRhOEezULvUCPaztWHbSMQTtC	garden standard save	Bonnie Hunt|Sharon Parks|William Smith	TRKLG8992815	925778	9335171686988.2
iryEnksNgwWjeIrydQpvjrbEhZyRUr	long special anyone company	Thomas Saunders|Jean Hendrix|Jennifer King	KEOZQ3484632	178758	11767201098832.0
uRgAOecOAvPcnaVIJwCnfUawjfuyEr	smile image condition	Danielle Chapman	EENJQ2440214	302517	95449959557387.0
NDKSOVmvpribwxEdytInlufqemmqje	appear team	Jacob Dunn|Shannon Galvan|Melissa Perez|Brendan Sloan|Tamara Barton	SGVYZ4417994	748997	739148.46217702
GqoBwmmlmzAxSZRqXqYPvICrkerave	my arm heavy action	Randy Morris|Tyrone Robinson DDS|John Reed		402145	179008370.25
iiTwRyallkiddMksWDzCKjmgrFfyPk	sometimes way	Brandy Griffin|Sean Scott|Benjamin Wright	EGLIL7328597	794674	4877.36228778
NqBTNTsmgZSWhXwVKZqahaDWIIGLaF	take day	Nicole Flores|Lisa Porter MD|Anthony Mccarthy	VUFAW0407463	908792	42.6
MihrfYPfizUFNgcNAtoRpeuaRZFzdS	sport spend argue	Jeffrey Adams|Linda Price|Daniel Hooper|Kathryn Brown	PYYTR1125857	539879	741200.3601979
OtAxpwSUASJinPaenvdvDCZodAbTwv	sure on also	Sonya Davis|Mary Taylor	MUWEC2489903	507125	87835821421545.0
UWVgmsAPmdMCPjXmVbqOhlBlKfdfrJ	simply he	Jasmine Murphy|Michelle Marsh	LRGGU8249804	4670	4.4536498636
fEnJpksYztfpXERWdQGLybRmniNtHm	rise go without final	Cristina Mccann	MDWVO8207247	474297	9035.38166
ibDKwqhrygVGaHZYozXBEjxkWwsLBw	project ago military	Raymond Cox|Tasha Watts|Megan Rowe|Deanna Fischer|Jenna Frey	AGSOY1587545	305223	9490594.493
xjomRerfxuwYdOEcCzTgoETtBxLtdj	station say speak single	Vanessa Park|Anna White|Sarah Lee	GTKBL7512610	175222	8001132192.2456
ScwmDnhkghXOYNlopNyufwbAsUCbQS	guy each	Erica Smith|Dakota Odonnell|Michael Harrison|Andrew Long	CVPUT9639130	306913	70399383723.0
HHTywTwuSostNpRmJavvGxRJYvBJFk	ability itself information rise	Teresa Snyder|Eric Reid|Mr. Ryan Diaz|Stephanie Gillespie	CDLLR5849184	240484	638925.686175
xTdtBRQYpjsgXQmnaTrxjNgKPQURCL	open mission	Bruce Mcintosh|Richard Young|Vanessa Harmon|Charles White|Susan Rocha	NAKSB0660899	477637	29718149211.45
euEbcWfjOcbJfSENzrlESJVgMKkrAP	poor tell morning	Jennifer Lowery|Molly Gonzalez|Melissa Wright|Alexis Carpenter|Anthony Riddle DDS	GDTEO8530459	542314	2834.1741257
sfpSluhdgDjTXbWgtSaRLCtuZAZvoL	early car sometimes	Dorothy Austin|Benjamin Miller|Michael Kelly|Amy Bell|Jimmy Lewis	LCYUY3422706	731412	825809255878.0
FuyDWYbvdhfybeSuzGRVQllhZsvFuC	including table	Joshua Lopez		568583	391.0
vXambWAhRVOgRVcfRDFwkzkrASogsn	show early section		BSDGZ8536736	592334	2878405510851.0
bOVdggzyfPLMHOgwMYiMHaoUnqVVgX	change recognize	Dave Parrish	CLVGX2029812	7061	850065744507992.0
LUrAdNMWbwNzhYfkdeJwThUuHAuZbq	west today church	Lori Montes|Rachel Bowen	MNQGP9122171	220697	781538358135172.0
AYVkgoMLakItEGNvMEPpVIloUoaJIj	practice power size bar	Susan Walsh|Ashley Baker|Craig Gordon Jr.|Sandra Jackson	SANHP3168164	922248	1411809469057.0
mbVyXVEYKiidckMFoymepEyWAUEiHB	quite task all	James Williams	AGPYP3660781	878394	394837296918.0
CjdlvUXEbSPQwmmRxbnwkmOukCeyPI	tree party city	Danielle Briggs|Emily Parker|Robin Stevens|Amy Hartman|Holly Garrett	BBJHN0613283	238320	9.474194484
MRGwWpfMLTnRWbNIQnFXMlEomXZkfk	either image space piece	John Miller|Ellen Stewart|Stacey Burch|Jill Schneider	UZNTS6634439	590179	4930371312033.0
JPPYMfEZbAqlkSuaoxGctERaTTBtAr	share information suggest	Derrick Brown|Jennifer Ray|Karen Torres DDS	HUMEG2513799	639824	749388083291537.0
hfOibNoeUVJfgBJuHSBBuIqhvWcUXl	quickly doctor officer candidate	Steve Peck|Elizabeth Flores	VUIBJ8314573	381163	6944393.12004786
XQWVtzGuUkTFEbuIngdMFOzltxSlTp	or expert	Aaron Bell|Kevin Vazquez|Jacob Perry|Connor Santos	CMJAN7354509	851152	785096738650.28
YCIyPziUxBKGZfzVIxlhZZMNtzdRgT	technology thing understand expect	Kayla Oliver|Terri Medina|Emily May	KNAUA4722456	338920	5872739939.9768
GWuYFSgbhceBnzntqvlOASylOGBWCk		Monique Larson|Victor Michael|Angel Cruz MD|Darren Weaver|Tracey Hudson	LRCXU6486355	95820	67247053075077.9
sdlXjEEdFfeGJoUlrIhjMzVYKsOySR		Justin Smith|Katie Martin|Pamela Bailey|Phillip Joseph	MZSXT9850698	179767	3763.746
YvLQRpSkdIIUKLwfPQpoeuMxBKeFWT	record area may record	Rebecca Clements|Michele Perez|Nicholas Mcpherson|Benjamin Allen	UAEZH9454170	12519	4.6935381
NRInqnYeEoyZgNmnVTWnLNFnSYnEeG	above if discover part	Vanessa Smith|Reginald Brown|Tiffany Parker|Meredith Park|Ronald Evans	TZTDR1120435	424133	355877.5
nnvXRPYSKLRSqiuGIZTcuvVodcaLOS	off point	Kelsey Stewart|Margaret Zimmerman|Jennifer Ramirez|Emma Rodriguez	MVWRT9044525	634890	669175.65255957
llbZpigrccQLFgWVmolJIJZQtfpRua	person reason also only	Justin Graham|Ian Gregory|Megan Smith|Vincent Garcia	CUXVC5024311	411518	5285329964.1
YxcuCWjKeiXGwidpKFlWXzXjeYsUkM	after science Mr	Antonio Leach|Adrian Nguyen|Rebecca Terry	SBXYX9469614	300500	50038.753176
sRZnESUYpEhIawXIMVbMRWaFqzmwrd	dog region thank	Timothy Jones|Mike Valdez	CFNPT1461744	375013	77506.313
jpnLfAbMpFxlEFUlwqVgNuhOIGKbHv	remain cause friend always	James Harris	NGMFJ6105724	627733	3207536270207.59
msESgyhDgkrNMDrAmhHgaazdBBDhQT	most huge	Kelly Tran	GYHJJ8413792	705212	879659285947003.0
pAzokJEPMnTdCQfUKZVwCHdXhLgurl	poor popular finally body	Margaret Randolph|Edwin Miller|Jessica Davis|Joshua Watkins	TRGTA6405173	199703	37362153385.5
phjjcupQHgoiSJltCCOOhgrhkzZhxx	country chance	Patrick Phillips	PWDRN8736714	884655	536122878554.52
hjntthjDKvPVgYysksciVNjtMuOyoA	actually information child week	Anthony Ross	KRNUT0897215	366159	
KMyiUyRVrvyvJoaDkkDaVpNuLISZCR	PM find	Denise Porter|Phillip Williams|Eric Horn|Sarah Hill	BWGOY7060652	808180	45756849.93
CMsGcwELuOYRadvXVcbCTVSoeZuSxO	whom service life political	Molly Jones	MTXVJ5121387	316674	295975801151028.0
EKDbkSPiVVVzeUXrJJePjqwCeKVZpH	direction trip in outside	Joshua Murphy|David West	DJRMO3777117	432857	8580.274273
RsaeIHOeLsOdfHnAogPeFQpkeesQtg	almost live second	Kaitlyn Mendoza	VCMCX0597102	368054	4.2080154583
OoUFeQtnpYrFWKNyDjycjUCfIvpSjy	might loss let	Melanie Juarez|Joseph Rivera|Michael Reeves|Pam Richardson|Kimberly Jackson	LIETK1977740	787027	824560553716567.0
KQgFCHNScqOgTQGFocqKQTvwsQfysO	tell interesting that	Meghan Howell|Brenda Hernandez|Sherri Mccarty	INUOS4128366	811462	46136442.0
sncXAjKVsioWgZMNvPOrygHOWcvfrV	quickly few heart style	Derek Norman|Lauren Hopkins|Caitlin Liu	PWYXX7576294	834107	94718054.0
HxQlenRuOvhONNlADFaFqSvUldkeBT	by fight left lawyer	Richard Davis	JOPFG7615570	364241	35217383.9246
WRUgtNNACRsVwiqPDdzvURohygrXwE	expect child PM church		GWXBZ2020205	407643	3463.27757630425
WgGwPIpyLwIjAyqZkblkMpnlJkfuQc	add shake challenge well	Gregory Young|Julia Hoffman	LRPAK4019106	372038	617447700989550.0
gpQfDbfWlJSyodKgUfwqYYxeodNrZF		Angel Camacho|Heather Salazar|Jeremy Melton|Ryan Hopkins	NIOLS6073704	259438	9.4334812078238
LtyqaRhOwuLhmGvSPAJCOjxbgtHthL	turn wonder	Mrs. Katie Mann MD|Jessica Carter	YEYBG1297551	479443	0.61713868
UfNMRvUlEZNivGVyDgOPusJzbLWIZj	service travel wrong change	Emily Lopez|John Wong|Breanna Brown|Adam Lee	BZYYY8275736	846402	34.79035
gFxLIDNNhPOffLEgXmGPtjZAEbBBUF	front camera indeed law	Karen Baker|Michael Murray|Seth Mcgee|Michael Barnes|Dr. April Jones DDS	TTMZM9322645	737991	90340089007.2
yTDlwvNPYzwndbGBiJLofAxpKmVaGr	allow natural	Gary Williams|Erin Garcia	MRSBX6497993	551512	640266879131046.0
rOjxKXgsiAJgOFgZQEDxvpRXpJjjQD	again century effort	Monica Leon|Christopher Alexander|Stephen Thompson	SERMB1962393	947682	590883902632.72
AfovwJfUDPnChgzJtwebmohdWsWvjN	foot discussion nor	Robert Walker|Alan Copeland|Angela Hernandez|Jacqueline Knox|Kyle Garrett	SKUEI7404576	13939	154763675111797.0
KwUSjMszapDAAiEbTqqXLfomzgVBwp	new become	Stephanie Martin|George Oconnor|Sarah Williams|Rachael Mosley	JOUQI8088148	107148	51134680875563.4
hJGhDSelfMupcyoJdrAPyzEjuvmypM	be keep fight part	Gabriel Henson|James Johnson	YEDPV0718599	503510	8794279.23729
xYNylooxZRcaNFvnYDzzAQbqHRVHWg	song blood	Marcus Marquez|Emma Thompson	HTGMW1017352	790238	11.28095101
HJwvdsuTAEmbbILAqFKAyZFjsAbAyy	task challenge office	James Hayes|Angelica Bailey|Ellen Lee|Kristin Hicks|Eric Barber	GWFER1303325	528179	97808840088.283
YECnBSgXbLEjgkKZAwamhmwaBeJRVT		Amanda Kelley	KZXEG6391629	633423	90.2846018554363
sPpOoCiHmvOyyDExnqJVGcEsAjEKsn	conference official three thus	Penny Williams|Melody Reyes|Crystal Jackson|Christopher Jackson		743615	3236.0
WEdtZQhiaxAXmZulGocVSHeCFqqmoX	vote black cost	Kendra Burton	AZOGW0969816	113266	492901.98
IviVWcTqCjtQESOMeslIlSUhTVPCsV	management she letter important	Rebecca Alvarado|Justin Harris|Kristin Owens|Amy Jennings|Patrick White	RUMSY0658691	470781	40701492220.0
LftpSNNEXViAvIrcplYuMgZAHZiTQr	measure others Republican	Alex Ruiz|Cathy Ortiz	BWSVE2130550	686147	48036.61619
MCfpfRlEPUyiUvyKAAXCvjaeyvLVmt	movie simply cut add	Andrew Douglas|David Herring|Andrew Clark|Jeffrey Mcdonald|Nathan Flynn	KHDIF8393673		837882879797.27
sOnWPylveZluNXlmsfHhWquEpBymxB	increase happen	Traci Conner|Sara Hines|Jaime Andrews	NPMJG7582511	263611	43243804.0
ocOIEJXmnOeJLxvpCBFVMMcNYaXFrD	apply movement under part	Erica Morales|William Riley|Haley Briggs|Eric Smith|Catherine Thomas	PGVMQ4913380	778218	17049157460863.0
pKxrOBYpdOyJZmlnyeulGfrNsmCWML	will cut	Chelsea Cooper|Angel Sheppard	BYIMY4247290	192767	55794632271.91
MNrnwCRabnXgxdvltcRoChVTTrpUrK	outside tax	Hailey Richards|Janice Herring|Brittany James	VADCC4828895	69695	1.51890271
hGWwYEsiUcETiTTpHvkcRmGzKFPQDa	American couple feeling industry	Mrs. Valerie Contreras	DJGHB3741189	312661	7828.37
xnxUpOziaQZdVOcVVLBiWZPGsPEDzQ	financial amount learn	Rhonda Mann		658197	35080.908
IEWmddQutUMCHoigMnpWxSVwFIoojS	administration turn machine	Brent Wagner	JOPMD7658471	912321	1254321745471.3
RdGdlicuhhxYYxFqAWesaVxdzuBvZl	memory through	Phillip Hall|Casey Stevens|Roger Brewer|Michael Ross	MNVVW0708392	159510	7773456.38906235
EaLCflBNJTeGhUyiejpMDggxfmPCwM	place to individual meeting	Craig Morris	CVXQF7809577	54893	9528.5918826965
JtkAZIyvgTNfddPcxpzyBRJpwZmCNv		Elizabeth Long|Dr. Daniel Lopez|Bryan Wright|Ruben Gonzalez|Tammy Beard	DEFZH0854046	472950	632536.1511457
YOQQMrxiaWbVPtHvuFbfhrRwrwCqrA	sometimes Democrat	Kristy Adams|Christina Robinson|Brian Mason|Briana Farmer	KMLRF3629606	745575	606254.394401
ioomZKZpzSXfFTyZNscnnrCjJsUpfo	produce painting star three	Matthew Gonzalez|George Grant|Wanda Duncan|Laura Frost|Steven White	BIOFF4131408	265976	6.9555208218
xtlvgBgcaijJFWoBfjtlJsKxUiKLKg	wind modern husband	Stephanie Silva	SIQYR0368097	852792	810166389605260.0
tcAtnFolyphdagdwRgdjNzMNckBUnu	fish election condition back	Rachel Rosales|Ricardo Martin	KZSZO7649190	320494	379139605711.6
dHYvneqGQSnypxDGqqOitgLmUBPNqW	item actually	Paul Hall	UGMBC2667850	399058	973264919949.0
pLcQmwOGVKLCLdEuJaQAxLpLkgtMjZ	notice their may talk	Kelly Hopkins		871956	559.573842
NesQzMRaTUYTaivBuOglRxBUBwdPtg	personal financial agency military	Marc Mcclure	SZUQG4971646	276492	314.599487890211
HJjwwEtltXoTqolHPaigZrAqRzwesb	left rock one finally	John Jones	KITXE1760074	987474	534204786466235.0
oWCAqcWerYqJUjKbXESFATeZoOuWYW	north treat anyone	James Acosta|Brenda Robertson	ISODI2402088	312990	879928917386557.0
hYkSVoiqimPbnHVzVbJtqTzXoxgxvF	out point participant	Kenneth Rubio|Dylan Cunningham|Javier Carter|Michelle Anderson|Eric Maxwell	LCHQT5324876	284131	4.2915167
AtLlsVYPoafQOZpsslFPeNaFXYbcYc	according responsibility	Cameron Miller|Amanda Carson	PGKHH2609291	690010	7184.44521525
OyDtLNLWftxoATCVoozdLrBsgHehVy	maintain forward great stuff	Michelle Cortez|Suzanne Rios	VNBPJ7627518	599728	17337.2385376
KuwuyMrGepkkixpGRdeSrOeDPZJrsc	kid thought	Christina Henderson|Melissa Walter	SGTJB6367596	992704	40189494901.0
DLHtxirWUiVTVsGBaXcXGFqZvJFysk	catch world	Donald Barber|Kimberly Estes|Alexis Morgan	ZMQJR8606992	463407	4273271932.113
XldWBRQFktQZplBZSbckkPVFaLmgMC	why politics	Courtney Burke|Charles Clark|Alexander Kirby	NIKJB7841475	825741	86843.404196788
LZBcwTITTwvqHEnrmTgyVjevASpgOS	eye might toward	Jeffrey Lewis|Scott Lee|Cassandra Peterson	CZBGH0388679	355705	468846568330.51
GJJEuzsNXMhpPjfUCLpWpieZyKRSzQ	avoid every room why	Amanda Weber|Francis Jones|David Howard	GDOCI8801076	50417	661786.0
TsUzqNIQHbfnkRDlkJWaXzBggDDafE	issue expert	Brianna Mcmillan|Monica Gonzalez|Samuel Avery|Joann Shea DVM|Shaun Hawkins		288636	39628796438271.0
ZDCLCpitJGGGhdDHbercznosUDiTrp	floor pay	David Thompson|Jacob Garcia	ALJFU6192166	368466	256213.76282
cHPAWHXQsoChKwohGGGumoFcxwESEd	pass member however	Jose Ryan|Bruce Brown	MEOUV7857353	281717	631482015898006.0
YXpadFAEJftXSdrynWQRXkKNNTJCNr	oil war	Anthony Jones|Cristian Romero|Justin Hahn|Phillip Villarreal	HTSRM1388759	796149	785555160720.376
gFAzObdjgnUKsfOLAnUzVwkdXigqDM	water until	Jasmine Nelson|Kristina Cordova	KIJSI7750507	137407	5007.904
mnAVcqRRicrYbNKJKZTZJbSAcDTBlc	along give	Joshua Campbell|David Escobar|Justin Dillon	BACCX4304236	763269	38170061276.41
cagCxRxwVCXHyniBgNDINKbCnwtizd	half service author	Amy Mccall|Erin Moore|Selena Marshall|Paul Thomas	FIFHZ8626625	136148	6202686435729.0
OCtvxHlyDXFEMNMmgQFYYpYtamzFMj	contain certain camera eight	Kenneth Williams	ROUXQ0595142	688965	9225.46
uqXuVeJHcwboLYQKmqLUuxqSxOGwJR	stand heart experience this	Tracy Martin|Ryan Williams|Jeffery Hebert	BWZDP7877085	762034	775160781983.81
EwdOfYVsJJXqneQsZixKyqEIptAsRc	happen scene president	Catherine Henry|Margaret Gray|Jamie Carpenter|Michael Miller|Nathan Snyder	BTNZN1829227	486511	579029271985.41
ZFrdNiARlgoSApwkHMzsLeMUETcgRy	marriage large explain	Elizabeth Rice|Crystal Moore	VNLRA7324490	412005	12300755.5053687
ARdopVQAinMBoSCqoCZnGeshSYYsHt	today field	Gina Washington|Michael Maldonado	SBOZC8755459	423430	12852598374.52
ozWvIjweNrEgkPfwsmgXPtUIbiXlJX	budget board	Ryan Carlson|Amanda Gutierrez|James Young|Amanda Norris|Richard Blake	CRNIT9733665	349714	9379.2354842012
dpzTxBZNxEXRlRLyxwwZGjwBVnakfn	source his	Diane Cabrera	GWXOP1300645	205459	14.213189441635
iwlcuwCyGQJTiXsqPpAsghbKbbAgZS	interest guy foreign lot	Erin Watson|Lisa Harmon|Rick Collier|Stephanie King	SLYKN1788006	152061	18429.9
ejIUJQqKbYfbRsKrHMBMjvCEhQsIdD	speak herself	David Carey|Cody Benson|Monica Mcgee|Melissa Reyes	MZQOI9524894	140009	3505294955.0
XCHmxDHvPwmTOwaYNjaGfeslbyDsbK	anyone number best lose	Colton Wilson	GRDPP9735494	588363	2352357968.4953
pHjwJVaQTdVPJkzAgcOeVVhxqYatif	begin space walk	Stephen Hunter	PYIRP1403418	380011	99.992662939161
TYvSEstcSstBXkbfYwdstnrwjAFFgi	well run claim information	Justin Roberts|Meredith Murphy|Russell Wagner	AZCHT0540869	956481	1.7722390888434
GHYQZxILpWMPaLqYvHAWClGdSLDGXQ	significant pick hospital door	Bridget Wilson|Rebecca Bailey|Kristin Lee|Christopher Yates		745049	75608705.6
KnTFaPdsYMcBlENSNBRHyqyZhbaWqy	suffer situation	Taylor Johnson	CNEUO5400887	285629	654492842709767.0
GFnEbZEwLxUhsqvwcCywweIWaiNDpm	manager customer strategy three	Penny Cook|Joseph Daniel|Brian Valdez|Deborah Barton		389829	6614612493.0
HPgHHhuvvavzhOCuxCIsoKldGjYadH		Melissa Ramirez|Rachel Hawkins|Jeremy Rodriguez|Courtney James|Andrea Miller	BZAYC4067653	18444	25317.868456102
quQQTvlltjsHypZVAyvWnKBLbVdGgg	majority something		SVESF5260813	942362	81727050906003.0
ZIwvtUuLKXyEdOXyieBovouFLtSDqV	region room consider	Kelly Perry|Jason Barber	ERYUW1980645	72695	842.6657483309
IkFjUhPFPxhmvaXTbPAKWEtnptWThA	grow identify	Kirsten White	RWQIX0103368	345658	0.695343917915
IeAJAdOONYswwIWdlJxkPWICsyPzSc	meeting later	Tony Smith|Bobby Holden|Sydney Morgan	SROZK2571475	926436	2161542153902.7
nBXxQUcMnAcsqlRDNykeSZpTCmHzft	spend president condition open	Edward Haley|Patrick Thomas	CFNIA7807803	593845	1372829280.47
TSmcpqwTPzZDzvafzKhOEaXebWjitA	off hotel away town	Michael Cole|Stacy Lambert|Jason Sellers|Kimberly Sanchez|Kathy Carney	ATXIH8530780	270440	9958399.4276
oJFqUhXqNxhxXNwLbwFWYLQGtetboS	red want paper	Traci Manning|Mrs. Janet Thomas|Karen Norman	MYONL4586063	565303	505458142975473.0
xnjUOWWcEeNZcLDXlSAAsLaumERpRo	friend several	Rebecca Holloway|Sarah Smith|Eileen Berg|Craig Brown	TRFUW1607249	24925	106310.547
uhUvDTyuZUCOAkoTfeDexfElUMJmoI	system also	Steven Jones	TRGLD6379892	101536	86712336231.0
CEJSklEWuXzyUvSsOjFCPpGIilHfnD	point inside	Spencer Hernandez|Frederick Frank|David Roberts|Glenn Krause|Jillian Flynn	UGDHF7401130	428773	1.6922077
PyuFzqTBRArXBrDkGdwnFSpYQkEeTj	medical real	Melanie Taylor|Angela Powell	JPLTL5158249	864338	1379205017.441
JwZkoNdoSbkPBzAYXnROWDuOhMVOLF	receive recently	Nicole Jackson|Susan Stewart|Deanna Cook|Jamie Howard	STWMP2271239	300060	
xIkbVzwsGQwguZSVTlgntOtovXIYbY	movie exist wrong	Amber Payne|Frederick Mullins|Leah Henderson|Omar Cantrell	GQQNZ9989315	294407	21370.811915437
JMoBpWfIIuBHAflsOWQZiuuDQMvovc	matter project	Caroline Morse|Dawn Mendoza|Stacy Singh|Lindsay Allen|Thomas Duncan	SAKRW4487864	294970	667703649373319.0
VLHZIAmovShImUqoxTYnLLUjNrxjfn	necessary quickly firm can	Sarah Huang|Brian Alvarado	CFKVT4859689	146962	6.8590580743917
qDPfKABAkAaXsmHkAlwWPMboOVZOPo	piece yes figure determine	Samantha Sutton|Jonathon Bishop|Joshua Gonzalez|Kristina Wolf	GNPLL5993083	645578	41669934219913.3
HHJEJIAkvYPFoSbaBuNZHqlPriqzAN		Tyler Hernandez|Angela Carter	CGRVT5417613	718790	1391.48
dgrSBvmhrKfsdiRjHzhAnrsjNXsYXy	peace southern	David Lopez|Margaret Cardenas|Nathan Perkins|Henry Evans		215091	5283.1437620917
yvpEySiPkLpmMgqdUhhaxwwCbNEvhe	item south recognize write	Terry Sheppard	PTOAL9113863	753329	2768.68
JpNcUAjxFuloMxyfVsOwSCoyqtlfvJ	would do full huge	Justin Richardson	BZZJJ1813876	235767	671537723.657
aTwyDbDTHNORWJgHBMGOjyYPfVnOAk	hand center	John Bentley|Lisa Rowland|Natalie Garza|Jeffrey Walsh	DJRBW1557189	534091	2.714925119113
wvckjwUyWKKXuBMGXxaLtOtaYxJhTG		Ruth Lewis	FJCSK2356374	273055	27691336614.24
qhYzquSHUaBAcUYdAclRDsOEbmQXFl	officer contain choice action	Melissa Campbell	NIAVB5864964	739658	4.6193622169
WQgtNOVfmOaQWqumyvErEfqMFylzmZ	participant thank	Ashlee Wheeler|Adam Davis	GBZCP8085349	501358	
rOxKceEaohPOTVhvZwKgThftITxuab	enough week send without	Tammy Barry|Maria Wallace|Sherri Martinez	GDFAW1100266	493131	9022833.687
wWliQpAtaDTuAJeaDzsNMwvGOHnOPG		Benjamin Flynn|Amy Jacobson|Mitchell Moran	TLDUX3525088	889279	805281126.401978
HyNfSjrNXMGYOtSxLcIzzJzmfqubcC	trouble treat month kitchen	Melissa Hall|Stephanie Gilmore|Joshua Edwards	EGOXI9295417	405876	1092754.36249
oNaLiNmpISLakrhAxBdnnjeChmLqac	contain others than way	Elizabeth Hale|Christopher Carr	SZIRZ5773448	753790	69221803.0
vMjtNAuTRjWxCGrCZGnBfTikjeXymo	first civil ok	Nicole Ward|Mary Cross|Rachel Welch|Ian Carlson|Mrs. Stephanie Baker MD	WSINI8646484	629953	54442747301586.0
PLPkqJmOKPesPmPMISpKWwAdZsJmuH	talk on through move	Nathan Mcgee|Caroline Roberts|Joseph Saunders|Brittany Merritt	AZUZK9565634	526648	39440.0
zRygMhNgRMNuCbhMPSFQjdEGrBVdaT	wish fill interview	Alexis Benton|Mark Phillips|Benjamin Moore|Gabrielle Baker|Heather Moreno	QAPGX7260472		
BuUZVqDArNfGTxnYunbGTIyvgHyrCN	ten explain town myself	Kara Lopez|Melinda Davis|Michele Morrow|Kim Flores	KNVDI6616445	800195	1800047.220998
TZKeiZPouWrKvawNcKVLwkFeyHVYeA	fish sea	Carlos Hodges|Cassidy Hanson|Tamara Tran|Cory Nelson	NATYC4764114	264015	8821446814367.0
uFsfzoFFDAHyZKCywKqiIKHenVuUnq	business seem most knowledge	Steven Hernandez	KWCYG5745886	893396	89571526620317.0
cxbQSXipIJTRtSXMYIhVYegShbLpDO	machine they	Larry Tran|Tara Sullivan|Brian Mcdaniel	MNPHL5203886	274092	979.12523856334
gkOLqOCngVZPBJtnSGJwgKehttHQFR	keep arm writer	Donna Greer|Dr. Kimberly Grant	GNYWE8863711	262083	99497958440.6
NPKHcylNhKeJAEuZtyTEyeErXvfyxD	test skin stuff	David Holt|Lisa Hoffman|Brandy Morrow	KETMQ8508323	963461	82013693250918.0
