dsp_id	title	artists	isrc	usages	revenue
TiYrnQHQjeFTADslVWJpLXIQwfOBhO	live yes key show	Henry Quinn	PGUEL6844910	572125	327665844848.0
CKoOlTvIvjDYArtXvmLOHksOJgTvRd	building season	Ian Walker|Brandon Frost|Jenna Stone	MELRQ1978823	499983	886967405549894.0
GWmlGstzZLOFGxhAUYpFyrmzKJVbag	need treat occur	Denise Frederick|Bryan Giles|Patricia Walker|Gregory Mcgee|Jason Moss	CMOVZ4424839	729463	68380866659756.4
dWVVssFJLHCncBqedzZzhenqKGuXbN		Michelle Garcia	MLVBE4767622	392029	78.82
bSMafhJddtAOhKpfuWpdBvlmRtHdVM	you dog upon entire	Cassandra Austin|Micheal Lopez|Raymond Christensen|Stephen Parsons	DJHDG1410816	816997	960825869267.37
VBAuZDZUbrmpFWbScQVqZZuGbFfsvY	large exist night want	Andrew Stanley|Laurie Berry|Ryan Acosta|Derek French|John Hayes	MRINP0372186	224313	26731497.705
SVaIhPgcqjVAhXlkBbXZZFqZvvTzkt	movement sure	Jonathan Ramos|Gabriella Hansen|Brandon Roach|Megan Bennett	ZWYKR0922404	689648	115083893.92764
cgpAMmBgGXjPAjnuTnloZNbOUSoOFT	moment business decade on	Michael Lindsey|Bobby Roth	LVMSM0302461	473318	50076762174.666
QycGMhhklIFgkzEuyeSHhTFVdrRIGs	give fear	Jason Conner|Katherine Wheeler	COLRE6592360	4180	6914040564.2
ewrhgTctBJFHoBgTheWkmMNSbERpKh	staff lay have write	Stephen Mcbride	GTKFQ1027073	446827	6993751.8616
UZFBsdUSaOtEGrmqJGNAAINGzCHiJm	music area	Angel Jackson|Robin Carter|Kendra Romero|Brenda Patterson	MNEGA6565338	693650	53103336.65067
uayMFufjwXUAIWzxXOuJwlPetuITTU	security clear laugh	Kayla Richardson|Chad Lopez|Christopher Sullivan|Amanda Munoz	CMLMF7177064	199725	8426921893124.3
SBxjUCuAtwrVIQgZSinKfDmFmCzacp	country and		LTQOQ9534873	95812	63.80866677692
ukAWUVjmIPXdZAzlLkDJGKiPunXvRQ	method fill	Daniel Stokes|Matthew Adams|Stephanie Jordan|William Barron	ALBGO8673224	610846	73980707543923.6
cRwXgyARTXYkKxQYETnkMEExckEZeK	heart gun kitchen to	Jacob Schultz	GBRBB6074225	900915	645193603837750.0
KqCVyOynjORpPwSgjSTcbOTHSZvraJ	time per manager respond	Katherine Sanchez	BHYMT8354662	26777	134933385.967
wZzxDRqKVOECtzZsWtQNFgiMUivaZd	indeed painting style actually	Alan Fernandez		971837	42841411743.8101
OexBMaJaLuJGXsSUVNHnHLtgvOQikE	actually full	Aaron Sloan|Savannah Young|Sarah Duarte|James Roberts	TDCRU9051357	308019	49061.79965
zPysdyVKIkqfNpSNhqzjoVifmgFTod	government when I kitchen	Stephanie Bailey|Angela Hayes	TJQXX7757461	216055	330041833188490.0
dJEgQnuAdxYrhrXGbbCbdwkzEpXybI	need let cup		VCBHV2507757	663400	17.0
RDMIOxgxJLngHzVyXwVGSdXtfqEmXX	reduce building type	Crystal Mccullough	DMNGO3867672	908680	288266575209.814
vMnfuumfGjsXUsXsBMfmcLEpdUHIrx	plan stop until young	Evelyn Nelson|Barbara King|Christian Chang	QAPSR3345905	310669	91490703989207.2
UhSXGsYDYDjArLYGdyfwTCOxQwkFVS	wrong maintain	Trevor Weaver|Robin Ramirez|Deborah Clark|Eric Li|Kathleen Rodriguez	CNIJH3226140	237766	1573.28242
WBbyzUWqxtolmZWJjBGjbPIpjvbAbl	director Congress	Steven Kline|Diana Martinez|Allison Hill|Joseph Richmond|Ashley Hernandez	MLTKN5758879	474766	955155383806710.0
slUcysEYDBfQnqSrQrVLhpRtQhjzoQ	stop position movement fund	Catherine Goodman|David Fuentes|Arthur Lewis|Gary Benjamin	TLCRO3306790	743389	6.6810005791446
MaWmqAPvikisZWFATvHvUTPcUypACO	relate task hard		PWNVS9622778	122380	42666059.41
wFAwrllXOJuVmhbHDGOAYkGqjOWfOk	together military	Sara Whitney|Nicholas Gardner	BTWPW3216959	686674	750.57
SQluUCGuehAlAYdEJNbzQAGNTVVdpI	tough high participant personal	Nicholas Ball|Amanda Alexander|Tina Murray	LSYEK4552003	504185	68269242531.194
XUxnQawASiADYBIKEAqcqlldsAhhMc	military college join close	Margaret Roy|Nicole Sanders|Amanda Vang|Danielle Mosley	ECPNE2341329	494165	5712738588.8012
MfptHWAEJHoFejopXdMfzGGwvgLNMJ	similar run	Kristine Fields|Adam Pacheco|Laura Watkins	BWSBP0993850	444386	676917674.0
kDSWejbpyNmnSzmfRvxNJSulMpbvmB	return career	Mark Jacobs|Paul Bender	ZWPZV5676940	429033	64821147824686.0
FNjljHaCWVFCJgXBXRgOlxsFJTBmOw	approach with sing wait	Steven Lewis|Michael Vincent	NEFXI8157069	125596	43023102277033.0
OaqRNUFMholUzfXdUucPRHPhLsqaQM	hand speak	Charles Larson|Jason Reyes|Emily Walker MD	PHXCO0500414	45028	145698635357009.0
gMEOwMlKEEOnKZRhCNNYhfyjFMqFwS	senior prove real reality	Douglas Reid|Andrew Jackson|Alexander Kirk|Bryan Mendoza	TOHZF2879291	591796	190307964397.456
OiUEgUylqnzNFBsWUalSLkMOtQKzgX	fish market	Anthony Stokes|Christopher Gray|Hunter York|Christina Franklin|Eric Wheeler	PLPXE6550196	695472	1473606.0
FeGVXsOInRihsNAKacFFuWwZxJHeym	sort reason know himself	Mrs. Kimberly Johnson MD|Mrs. Mary Moody|Deborah Jones	SKGKG6219555	938667	93.72
ZHvJyPcWfRMaPUxZKrreVoSrlSKtcd	themselves staff sense article	Andrew Evans|Robert Moses	BFLIQ5848284	876730	983086400160.669
HAVbFBIqdfPKAwpXkyWbZCwVNqAHwW	place collection production image	Nancy Gonzalez|Tina Day|Stephanie Carr|Christine Patterson|Luis Jensen	SVHMA9526449	840775	9181043752728.0
InWULyOGepCVtsEtsbDwnDNbenOeSa	population no born charge	Rick Richardson|Sharon Ross|Zachary Baker|Alex Torres|Deborah Dyer	LVPML7374586	580467	2736171739.41389
rWRkDdztwFwnMryUJrHopaUelfpYdd	because cover	Javier Edwards	SRMTZ7026925	207985	515590418032202.0
wqrnWRcWGrohfSiqcZabCieMBLqfKF	long reveal successful	Benjamin Davenport|Darrell Freeman|April Leon DVM|Christopher Green	THQQF0276561	562942	767203657358658.0
JJkMxHUwSamYoyEQCIxAomdzENJMQe	scientist forget article focus	Jennifer Porter	WSBOW4896457	159692	0.155847332895
uXXmZjJRrVsberpuZgbkwGSymDqNTD	teacher although behavior major	Marcus Boyd|Jennifer Walker	JMAYN2276740	438004	359510.62618
SzJAeDrcIGiuwuhdmLymmLwFFTUOeK	tend mind four behind	Darren Wheeler|Scott Chen|Michelle Wolfe|Erin Hall		644901	9686252.46
FmewHuWWNwXxfddntvYoNfCaJihyrn	lay war	Christina Cunningham|Melissa Garcia|Nancy Raymond	GHNCH5649181	880681	181185006688914.0
ZxUVeenEUdsQNKaukLemJoDEZIRsUM	while modern view pattern	Yolanda Smith|Justin Gonzalez|Cory Marquez|Melissa Mcdaniel|Justin Vargas	KPBTY1442405	702699	89031.98
DZzHDrumtpbWVLSnrEXyMRWDEnpwiE	challenge seat	Christopher Simmons	KGPGU0301237	880587	11.375043878515
PejQKGhpxlVUvDocPKiFBDKfXSkGpK	week author trial	Linda Jones	ITZZT2536863	302442	36.1
ilPEIXhYPBGofuRuSNttdVKyOWPGAA		Carrie Lopez|Kimberly Martin	SCCHF6253775	716083	864687385.4
wSJCavjWibGQsLVaFpqLkJdENjHIFJ	kind fear question	Eric Miller|Shelby Stevens|Austin Williams	ROOGM3142231	221388	120.3001635238
QwtJXEvEvstCegknTvsNNgAgKywzuR	body be amount	Jessica Weber|Linda Townsend|Cheryl Gonzales		280532	272.3675
xZHagjWwBKpuYwBoHxzyXDdZBBvmOJ	boy sit leader	Carolyn Bentley|Michael Miller	JPJUF2709105	762365	40109734495288.0
YEFgjdkYNCsJBDYeCVIsDsJKyYeZYg		Joseph Murphy|Ann Ford|Jennifer Olson	BTRJM4121495	988920	6419142850.1
ZeQBxdoGoLxqNNmLQeHdEZLMINTfzi	heavy around	Larry Stevens|Justin Ochoa	GBYXN7485141	682764	84940782843.36
cWtgsHoHdyMbISsSouxUsteyZDsmEt	message forward	Kimberly Murphy|James Brown|William Park	MDGPV9261429	762007	7354.971
DIWcPQnaRVSKZZjasViHVWUmBIIycL	compare war difficult	Todd Mullins|Tanya Powell|Karla Hall|Jennifer Black|Amy Summers	JOXUS8972220	990016	3370.2394251158
aaFvrFZzhPiwWjHFqkkFxApqQtfjaV	hold various necessary	Karla Bradley|Michael Hunt	KNLIG7279841	502745	53.0
ceMyqLesHyQErdSVafIHhPBtyiZenJ	film available increase step	Keith Moss|Aaron Campbell|Claire Ochoa	LRQLD4480777	502696	32362180.52422
kDRInEGVsUqwrCEolBTUXBjntEZiVx	say management spring offer	James Everett|Sherri Thompson|Marcus Olson|Sharon Gibson	TNVDM2727262	644116	27225071388.421
HrxWCUtHSOTrrtMMWOVGIkovVernwM	soon relate	Zachary Obrien|Grace Blake|Stephanie Smith|Samuel Browning DVM|April Howard	AMJZH9795682	446347	9290465743915.85
qjwpfkInYGoghXeZgPMzIdKWohmlGG	war nearly		GRLXG6539431	909623	760518.7
JMoBpWfIIuBHAflsOWQZiuuDQMvovc	matter project	Caroline Morse|Dawn Mendoza|Stacy Singh|Lindsay Allen|Thomas Duncan	GQLDG3134790	294970	667703649373319.0
CaEvqLwtGyZYpsPrSknzxxDpJPPMHl	cut tree full agency	James Brooks|Katie Norton|Karen Smith|Kim Jackson	COQYK3754360	469743	7.6
FZXAkuOEpszjoztxXeKOChmNQLXeZl	view lead down amount	Amber Cobb|Randy Bowman	CLYLQ7260099	878765	65950.532645883
wyOhPBbVpelvlJfLqPQZRtWIcndkIZ	sister off study cell	Melissa Stuart|Kevin Oconnor|Brandon Davies|Daniel Torres|Rebecca Williams	MNLAS8788133	589186	863305892325.694
KHUqCiRgfQSOTvSQfFItNKiAZEAExq	people mother	Michael Williams	SLVLZ7204705	605428	8644.0
sewCiVJfJMgwbaPIGYvCobHGXLfaKj	huge nothing test	Clayton Martinez|Tara Woods	IDVKL2237920	619972	9568659513297.4
AbXOoLdLxaxLXmkmqllfCxFglBKIVC	development on director	Kevin Weeks|Mary Zimmerman|Patricia Callahan	BJTLQ4233254	346776	350369490023241.0
ufvsEZRDPXbwpIXksYCMcNRzVOHTqU	reflect everyone respond	Shane Smith|Donna Galvan|Edward Peterson	JMKER5197170	244761	198.7
nABpTOIlDMkVHZZBSfzvvpzNZuRTkw	free morning	James Harper	CNBUM1019352	473556	96449.9554645451
vtrbBlsLKFDpavCDXxyVTKOQCLjmvf		Kellie Chan|Mark Benson	DKOOI4201847	433126	592279895270677.0
kRHdHPctdqJwTCuEBLkvwSBirRXBcQ	both weight	David Mcneil|John Walker|Rachel Ramirez	SIHXB8172578	63554	507103532.0
qUVcsiypYCXTeTUFvYhXXJIokgCOKR	thus but	Steven Thompson|Shannon Taylor|Kathryn Wagner	TMEOA5529222	752833	542673367718157.0
AELUzVvJcxqAlfunIWSMWjAGWvcvKm	use quite picture operation	James Jackson|Gerald Spears|David Butler|Katherine Harris	CUKJL4958768	835195	48737.87595
uNnvgPPyLdvSMvWremkiocjjjFLxCk	audience million reflect kid	Christine Nielsen|Jessica Perez|Penny Richardson	MNFLR4563124	607416	28242913675336.0
LQKnQaAcABNfmrNZjrQYQTfFddpOxR	need property mean maintain	Megan Thompson|William Martin|Mark Hansen|Fernando Macias	NORYL4743691	881068	561441034309014.0
sXVYSDktRTgQZsxhRfLMmybnCmwzbX	early again	Vanessa Reeves|John Little|Lisa Chambers	OMSKG3670759	614901	4995427798586.4
rkYyrOgzkFPgpbHSHYEdsiSRjcGxtT	customer include get investment	Melissa Holmes|Megan Walker|Megan Craig|David Smith|Eric Reynolds	KHINQ3622966	207377	16117410.137
qxKXttxZfcnWTdPalvjLiTckkqAYbb	suddenly market accept wear	Lisa Mercer|Richard Coleman|Thomas Hatfield|Christina Williams|Calvin Gomez	GHFPD2420986	728277	478.4062
tKPaYVMOcjrIvJVJFJPxsHkayGpGnt	never federal strategy	Christopher Perkins|Cody Vincent|Madison Gibbs|David Jimenez|Brian Robbins	KHCRU8475337	221344	775665.377
vogZhiIamRVAMJDSSwWoOcyGlVEnNu	significant impact		GQSPA2777644	158824	955564504055.72
SXQjliacqBAKuGjiJqfBbGjOKZAjdT	close sort material small	Morgan Wallace	MGXUH9082012	68890	92192946242.7
XMqgheNVQGXzjDaiIuZQDCfXOSQsKb	firm far where	Jessica Malone	USVDU0215539	877956	711180129605704.0
wTatotyrtWhLuhfaiRmINHsJsiRRYN	like list peace huge	Caitlyn Vaughn	BFGBE3185535	424799	5.0
AIpnAVfPwmIixNcUpLFYhHQWkGlYQI	at travel room alone	Clifford Gentry|Laura Woods|Richard Rivas|John Arias|Scott Miller	NOEHM0676870	425189	435531371353.599
yIirVgPcEroPytyDWjxXKVorgqXRiR	move point fast	Jessica Powell|Michelle Baird|Andrea Johnson|Denise Rodriguez	IQDAD9754663	351377	60560201436.92
OtNvgmQWYfzVOobYRQzliBqmOFDvep	wind your theory	Julie Walters|Julie Frazier|Cindy Sawyer	LVSBD1705415	415872	6001801855431.62
HKhgTzhQBvlFdvVHDJRopnSOjXdWGS	expert actually main		IRFYQ9386573	462653	2483809482.78316
xRcEokrVytZKvhLfjEZugRVTVwEcvl	book behind health white	Katherine Cox	GYZYZ4445699	623202	2614.67702486
SeIPCcpDHpbVypxSvuUjfkGIvxYZER	describe itself	Roberto Morales|Morgan Rangel|Laura Sloan	KNBLJ3762570	428163	
wConSvzRsLWCApuSSfCrUBsyNlZoju	financial left	Beth Cooper|Martha Rivera|Eric Park|Robert Freeman|Anthony Webb	FIGUD1165299	540971	714001070.0
JPsVQzGhFdeUkwycIhckhxAaQxlkVX	author purpose standard light	Stacey Andrade|Michael Smith|Adam Sellers	LKDOP5099062	85945	632717.3156
wNhiiexTLdavoqjsybLtZETPURnvJO	thing wait	Shannon Jones|Julie Johnson|David Haley	HTQRQ4079357	675628	366.3118
WyXqmiXaqGePDxORnozwWSsKuRYKsm	majority such ready	Daniel Preston|Blake Ramsey|Charles Blankenship|Joseph Frey	WSXGR3618986	622514	554.1132
TQevIiOjEBYmXpvyNxlkWluwitQFZS	keep Republican throw process	Rachel Patton|Jenna Avery|Jennifer Walker|Rebekah Reynolds	AUYQD7645730	795181	797577664.6245
ZCWpRUfhAVlFORFVMMCrSWEqsouRJw	usually it picture	Jonathan Lawson|Mr. Joe Martinez DDS|Jasmine Jordan	MXGOS9113674	158372	39091952126.0
rXQcgaiauHChFDemtflyesRZOFrInQ	firm design	Jo Jones DDS	ROMKV9563475	212173	541.7
RUSmfkaYVfYCwBPOIgpfilrWzqWSUM	drive usually responsibility	Dr. Joseph Gill|Denise Moore|Amy Richardson|Pamela Herrera	BWDNE4519027	979139	899085059321741.0
FzGwPOGubIiJwTOpUArFKLWgoNUVVc	sense wife	Jeremiah Page|Jillian Wade|Kimberly Taylor|Vanessa Johnson|Linda Johnson	LSWZT3307967	360661	72025.669
glOherPNhzIXJmMHfejxXfIqzpAJzE	air doctor if	Angela Graves|Chelsea Lawson|Amanda Stevenson|Tracey Mitchell|Jessica Baker	PKPUY8387790	118348	38465811.0
KNlneTpBJccLVuUGaPPvfLKIILPfvG	artist peace quickly	Anthony Higgins|Timothy Meyer	KMHTU1087856	974866	22031101.5
EYGPTtzdRFHfDhXJoZITmCbdBhgmun	pretty environment ago	Joshua White|Eric Edwards	BZEVF1211965	233651	932359854.4453
usWhdDmWcSyRMkcVljAxQUyTcmhwhV	present certain old music	Hunter Mckinney|Robert Perez	ALUNW7452089	383863	5189554890.34
eZCdSnKCMlaNgPnbzjTNPAFgjRXzYC	trip open company painting	Terry Davidson|Nicole Anderson	HRRCG1789598	268995	633735.3544
nMaXbqWVlvYkZVNutZBirhkCepbCAQ	professor sometimes under	Kara Murillo	DJWRY0621794	874558	4222552.5675
kebUHutrNUdvoZaaOBmRvautocuFLM	executive ahead remain	Renee Bullock|Devin Turner|Craig Koch|Jeffrey Nichols	HTRJU5795317	552011	1779036693295.0
lLgcIBLAuffBNaEIavTEwoamEAbfrK	test family board	Justin Davenport|Matthew Simpson|William Brown	THCHK1278507	10370	960.505211429
QDYOIxZsAtKuLBSfqTXVNbMZuwSguf	training middle safe	Gary Rush|Edward James	BWZWA0395208		754554.62
JQmNDnmNHkgFpvAdjmxxxaOoTQrbfi	participant child science artist	Jessica Copeland|Paula Lee|Michael Hill|Denise Castaneda	MLVEK0831106	31117	595656407149.62
jMyeKytkZctmvaJqGjYTkglWuIFYPN	ahead less best	Tammy Carpenter|Michelle Andrews|Thomas Booth|Shane Johnson	GWJCM8245300	871134	1115121161993.0
hALgANFWvkJaNkfaIDGHFjGLSGCdaW	hit wide	Nathaniel Hudson	MKUMX1436781	88325	10462.69978616
PFHvfNkeKyNOTnUROqCagRvozYcVtO	institution campaign	Joshua Velazquez	CYNSP0007827	936130	7788.1087
qvzAsxbegQNaQghKwFGDViZSSnqAcN	cultural child enter prove	Lonnie Gates|Gary Moore|Heather Edwards|Kimberly Francis	PTUFF0406482	633102	45062.55888
vzRNVLQmvIMcyusrCyhMlZHIKNacOY	born young foreign eight	Sarah Shelton|Michele Bender	VNNFN1118899	104898	2961558.503753
zAkuaqaoLMokBRBvXeGcCqzoDzcwIZ	teacher social style	Stacey Stephenson|Shannon Harris|Elizabeth Burns|Nicholas Wheeler	MLYXH8064265	635206	3783069881866.84
GewSbBoTttfpzBPfxOEDLfTbLeXNoO	tell walk ball	Devin Love|Nicole Howard	MVXOU6611339	477027	354.4686
nxTcRVgWQzPgeZzCWOwPbshceJcDeE	charge coach media	John Owens		266070	77698753690057.0
xCpXOisInaSkbXWDbqKpGfVDklkyCf	key raise	Angela Porter	LBHMC7868029	630422	979.4123114
TBdfAjRjwAgJQlGlwcrhgnpxcrgPcS	that how	Jody Gaines|David Hicks|William Lopez|Donald Patton	BNQHI8517462	502648	69058.9
fqrNsxSLImSZsemrxSDuLWHyiiKAew	attack shake	Matthew Ellis		694446	108.6065
hsZYrukcJhAopsnGgKmkUtpQLSScVt	almost talk soldier training	Johnny Williams|Morgan Reed|Jeremy Carrillo	MMVBJ0283305	110636	38242707670240.0
iPTkZQNokeToLcENHPtWVSEImqXQNX	financial example condition	Michele Mason|Mrs. Jennifer Martinez|Zachary Carson|Matthew Robertson	SNVEM6723790	293787	887837.94394
LFbdtNQlzEjSjDpBQzvCIHfIMRZJmA	base look side hope	Candace Hester|Patricia Garrett	MYJAA5238685	593585	369290764.20557
efChRdGNnKdEyuFdjngliGpyGOFefw	some moment method ask	Ashley Lewis|Gregory Jimenez	ERYVD7596894	501358	8552.0
CcSCajgffrSqTuljptypxUvOoayosk		Teresa Gonzalez|Melissa Fitzgerald	MNYOZ1100336	776233	537301810796.31
liaXOufaBwvwEdiPNfUNVtUsTtjApy	owner require body feel	Autumn Barry	ERSXI9672006	124531	1.347
JpNcUAjxFuloMxyfVsOwSCoyqtlfvJ	would do full huge	Justin Richardson	BZZJJ1813876	235767	671537723.657
smrUjeIgNDaJDdmbiXwPbdhFluQnEi		Carmen Cruz|Jessica Reeves|Allen Hernandez|Ryan Watts	TLMUF9904984	782269	9329572069.58687
hNebmTwkQyJQlwfAKZjBHCviLRlYrs	sea star likely very	Mr. Aaron Rodgers|Mariah Booth|Christopher Sanders		810998	92915206.337
YnHCucIzcEJirgcXiOnXgVThxTEDIl		Mary Sloan|Mrs. Erica Perez DVM|Michael Wolfe|Ryan Ward|Jeffrey Rivera	BSLFQ2233694	851392	4.4062
KdlxshYBSKSMRSixHrfXQLBSjeBEtQ		Jonathan Edwards|Joseph Carpenter	KEGQN2726912	318917	566635357702462.0
llwJEmOgPzcfEwjuRpCyjUkASXVfYl	several executive chance us	Ronald Mcgrath|Julia Cole|Michael Bell	BTCXX9666964	294469	3.28
oDfGCIYwWmxxIPtInSoyoLDbvucfQI	authority mouth	William Davila|Marie Jenkins|Donald Gentry	LAROJ2094626	235290	2768014425344.0
ShwISrIFacpRWinlZRZXYhIECAPSZe	rule major star	James Bowen|Christopher Blevins	JONHS8975693	70007	865.68
jTXjNnXElKmRjBQEbiFhTEjTSVeZQu	nor author task democratic	Danielle Floyd|Thomas Lam	BSYRZ5601845	719094	803.6
cRyGkoLdZmTawyxxiVyLRDpddVkGLd	wall actually	Benjamin Davis|Beth Bowman	TJHJA9969524	105210	2280168936577.0
tEekiEwABpPqCKuBAAAAvgmFxWsYrB	player thing material	Denise Boyd	RSQYQ6082046	676064	92136879726957.0
RaggFDrKumWPFwmauBYiLCWbBgdgLg		Chad Sims|Gabrielle Kelley|Richard French Jr.|Hunter Welch	UZQKA4080749	240408	547850604582566.0
NzjukhugegbbJhqvJOURLVxUvaMswQ	cell suffer	Patrick Mcmahon|Roberta Sherman	IQCKD4463808	550561	78.35127
VYXfpseWkNPrjoKqoGeauzNnGvKlCr	know clearly under	Robert Hall|Jose Lee	GQOSY0780814	64081	137836157977254.0
HUjEILVRePKeXyPjAnTPOODmDfLlzE	serve seem	Anthony Webster|Christopher Dean|Bradley Powers|Cody Nelson|Thomas Boyd	BYXWP7198775	697532	155314.903
mSSiVqnRccoTlUhzUAcRcecduxduVx	few source draw	Travis Hardin		597868	93393415.6883498
BaNpawwqcehkPLbfEbKSfcqyDNranX	kind force nearly	Julie Keller	GQSTK8120207	382673	7239.7
LAXOfNoOfIayrEDhYRawgZYZcozxOM	thus many fine	Christopher Hill|Matthew Avila|Christina Wilson|Brian Nelson	LROGC9695618	665434	538711113.3375
YMlnNuGzkGjRKesaGbKsUQPkmeXHIn	safe great nation	Tyler Knight	MRQCB9730052	686967	6916.0
QBfjBCTHPCwRmsuQaWKqRtRXXJkacb	treat fly	Thomas Gould|Robert Norton	BNQDJ7772232	633780	2058006216895.8
fEWYAIZiFAacnuphWEuLOoWIwieunj	in lot company	Matthew Johnston|Christopher Jimenez	UYKNU7743358	439	22190480168.0
xtzIWNNVrPgFyxyxAEHbzzTHOTmTwF	happy save	Brenda Hall|Richard Weiss	KPLRL9604386	243229	6162014919558.6
pVmslWZRmupYRxVJDitleSFyIjncfN	itself knowledge the instead	Patricia Ramos|Sean Hernandez	FITFQ1166986	533243	8560990422.3913
WOaeyoYXBjuzVTIMfciIhxBSAUyuDR	show general	Eric Robertson|Mary Walker|Michael Middleton|Michelle Parker	LAVKS8629779	725914	939575811.4
LuMThdwzJYJUINbawTbmNECtMJMEhL	national person	Lori Morgan|Jasmine Blankenship|Whitney Smith|Ashley Diaz|William Carpenter	MHOHG2157179	338801	839244447698.0
DZQbxOJkUguYoUXVIdIfKvJWnWPgNS	memory structure	William Anderson|Joshua Schmitt|John Clark|Alexander Williams|Amber Davis	BAEAN1919972	510109	76569210262.7187
pdeSCRPHEKTyfZBIksQorgyhzPbpUj	yourself involve also	Cody Contreras|Matthew Robinson|Alison Reed	PGMBG4075056	807442	16656898.1797558
czVLMcCXFkVUSuWGgdussXYkPLtVjs	choice doctor form	Danielle Simmons|William Briggs|Terri Moss|Jennifer Rivers|Amanda Lawson	FJKSJ3814734	796474	9724259063.8
pjEcVEkNUTBJDqgwgotCABloqvUdXm	officer international whole stay	William Johnson|Matthew Galvan|Miss Nicole Oliver|Rebecca Allen|Ryan Rodriguez	MHSCI2652773	385804	49242.43
EVcFEfmUdBRIRZZhyWjdsWaanRWkJL	then well	Levi Rodriguez|Alicia Brown|Doris Stanley|Dylan Leach	BNYBX6628799	229908	2440076312.31
HWEJqwVvjQRckjSNColgSRWsysPeWX	successful seven	Donna Mullins	ERCWC2515388	843497	9.85197098363
qorXqBQfzlvIBzUuYpPaeDQDdLuIxE	resource address just family		BTEQN9963735	737350	2612259203565.9
ImedjqEeDIeYDjwrLSOwJjRgorCtKT	model center	Robert Collins|Caroline Williams|Mary Burch|Erik Short	TRFMJ6682923	465689	1372414333.3
BQXhYwesyCHYJiLfEHcSMFMOtzdRdn	red financial		TMAVQ8900018	651748	5.7
lmMzSfcouUrtLXntxOVlFGXUdXvHJC	nice always	Austin Morris|Daniel Clarke|Amy Clayton|Kenneth Henderson|Nathan Mcconnell	KRQZM4991765	123176	83609726.3424
wvwByCRGQQPdeifwQfIbXDMkqxwXyp	more body	Tammy Roach|Brooke Burnett|Jason Peterson|Christine Marsh|Shannon White	AFUTB4643640	442163	341.73130841
FPkoGGsHEqaJVlfzXRfCqAkoqHGRkO	probably determine	Lori Morris|John Smith	DKFJB7023352	619266	283889747935.0
lwYPHjyXkxTJNuniNLBEXFEZoNGFyo	stuff paper	Scott Allen|Brooke Reynolds|Miss Lori Gonzalez MD|Elijah Hansen	MEUFG6296122	591159	69613.9617684
FESmmrUDqDBaxCuMexKMOSEuySAGHh	series like	Dawn Frye|Valerie Davis|Hector Blevins|Sarah Jones	DKUOR6873630	203677	45244967592.64
qwjwQpXuullJexXQCkdilNRqHujQeG	box resource matter government	Stacy Nelson|Kelsey Tyler|Sean Ramirez|Daniel Riley	ITWJA7306587	500233	16247.23241
COOreobtXOGSPFHRbjaRhtnwjXYJot		Stephanie Rice|Patricia Golden|Steven Ball|Randall Reyes	ARISA7264824	762154	1.91971
OjUjsTjavRyoRrECoEmdcbcuDDDRJe	possible thing war product	Alicia Padilla|Edward Santiago	SISSU4661283	808595	318778936.2
OrqjOyVdhnNduwcyQbmyTKAqYwgQnn	teacher without	Joseph Mccoy	SYGIV2792901	199135	8402316009.42
ODHtSObslxXKGzjRdFgmdwfzBgjyjl	laugh could ago age	Kimberly Hall|Michael Bailey|Zachary Garcia	MUHGE3770819	443964	948798069712.0
TpyXpCnCCpHJSKhwWCzEZMhVLPyVKj	after kitchen make	Kirsten Johnson|Sean Quinn	SCBWC8338162	432557	107958.86
spxtSzQQNGijEeXAyrOdmqLMWEyOmx	agreement vote	Donald Price|Michele Soto|Michelle Robinson MD|Tammy Smith	SKKGA4877962	137996	73158659139364.9
NEZWMFIZylMWYLCNmgaFeTUeuutpAf	western knowledge again play	Alexander Blair|Corey Riddle|Lisa Edwards|Mark Mendez|Leah Nguyen	GBPLM9828968	652943	10314994100358.0
CzdjfvZzFIzdJSlikIaCWWaxjPpwnt	discover food discuss according		ATYEM4417456	481665	798418720.1
SfLRcSlpSSVrAYLvLFGtNOsHFltxaA	rich according	Mrs. Tina Ramirez|John Gonzalez|Holly Davis|Joseph Stafford|Daniel Wilkerson	THVSC9501887	356258	5957697.0
dkUnsVeZbMcuaOCnwWYYMsYMjzgpGf	cut cover about glass	Kelsey Thompson|Eric Scott|Nicole Warren	VUIZI9350682	47273	907259505.29
aFjMOmIckoyumRTJhtKYGTvQRESVqf	nice civil follow would	Julie Schmidt	KEVCW5199066	647492	50582473877.9041
DZjKlfxiVNEMCCMstNCHPJuSMdCtzG	choice cost tend	Kristi Ritter	ECCRA7826634	935348	137764184435023.0
huXBlZaUWFBVNvCxufYcpotXycfkFJ	institution beautiful your	Courtney Martinez|Kevin Turner|Robert Wells		589243	971135662366.7
dKwxSOiEgtvQFKPrZbUzMtdWubYsLa	everyone yet	Haley Lopez|Michael Castillo|Eric Mendoza PhD	CHNML1902122	471962	1155254330964.8
EDrjZGzwSExsmurQjYPegdRaVMJUlr	home win	Jessica Simmons|Lauren Bailey	GYWAK8898253	141218	1443077026.5649
fHnlooBynXFKFOdHclTVyVzaHZckju	benefit throw election	James Howard|Stephanie Foster|Brett Henry	MNRKA9511344	823669	83848633271.37
IWBADYrxILDjrgujyifeUoSYLolqbH	plan seem	John Wang		510666	5915624.582946
TeQxmSvEKktyoCMJlXmKAqillKdBgk	mission international scientist garden	Joan Porter	OMJWC5147039	157260	8330.0
